name	asciiname	longitude	latitude	countryCode	population
Lātehār	Latehar	84.499	23.74395	IN	20769
Lāsalgaon	Lasalgaon	74.23946	20.1427	IN	13665
Lar	Lar	83.96906	26.20394	IN	26688
Lansdowne	Lansdowne	78.68014	29.84183	IN	8198
Lānja	Lanja	73.54993	16.86086	IN	13121
Lālsot	Lalsot	76.32915	26.55951	IN	31480
Lālpur	Lalpur	69.96351	22.19073	IN	15076
Lalitpur	Lalitpur	78.41915	24.69007	IN	126475
Lalgudi	Lalgudi	78.81935	10.87419	IN	20916
Lālgola	Lalgola	88.25238	24.42244	IN	28442
Lālganj	Lalganj	81.70478	25.93182	IN	23728
Lālganj	Lalganj	85.17394	25.86894	IN	31879
Lālam	Lalam	76.7	9.71667	IN	8571
Lāla	Lala	92.61592	24.55418	IN	10942
Lakshmeshwar	Lakshmeshwar	75.46935	15.12689	IN	35140
Lakshettipet	Lakshettipet	79.21667	18.86667	IN	11162
Laksar	Laksar	78.04148	29.7587	IN	19270
Lakhyabad	Lakhyabad	86.66667	23.66667	IN	33162
Lakhtar	Lakhtar	71.78844	22.85683	IN	14534
Lakhnādon	Lakhnadon	79.60094	22.60049	IN	15589
Lakhnā	Lakhna	79.1477	26.64822	IN	11389
Lakhipur	Lakhipur	90.30611	26.03001	IN	14045
Lakhipur	Lakhipur	93.0091	24.79281	IN	12871
Lakhīmpur	Lakhimpur	80.77935	27.94822	IN	140223
Lākheri	Lakheri	76.17692	25.67237	IN	28463
Lāharpur	Laharpur	80.90256	27.70827	IN	55911
Lahār	Lahar	78.94137	26.19401	IN	32886
Lādwa	Ladwa	77.04563	29.9935	IN	23565
Lādnūn	Ladnun	74.39993	27.65312	IN	60490
Lachhmangarh Sīkar	Lachhmangarh Sikar	75.02754	27.82294	IN	48142
Kyelang	Kyelang	77.02448	32.5717	IN	14182
Kuzhithurai	Kuzhithurai	77.19192	8.31792	IN	20611
Koothanallur	Koothanallur	79.5157	10.7199	IN	23257
Kuttampuzha	Kuttampuzha	76.73544	10.15033	IN	25436
Kutiyāna	Kutiyana	69.98494	21.6241	IN	16877
Kutiatodu	Kutiatodu	76.33333	9.8	IN	22880
Kushtagi	Kushtagi	76.19112	15.75623	IN	24180
Kushālnagar	Kushalnagar	75.95904	12.45795	IN	14961
Kushālgarh	Kushalgarh	74.45074	23.19899	IN	10349
Kurud	Kurud	81.72212	20.83073	IN	11290
Kurinjippādi	Kurinjippadi	79.59066	11.55028	IN	23017
Kurgunta	Kurgunta	77.35772	17.19321	IN	8682
Kurduvādi	Kurduvadi	75.41567	18.09339	IN	23131
Kurāra	Kurara	79.98984	25.98046	IN	12730
Kurandvād	Kurandvad	74.58892	16.68317	IN	21388
Kuppam	Kuppam	78.34189	12.74931	IN	19854
Kunnattūr	Kunnattur	78.51046	12.34782	IN	7326
Kunnamkulam	Kunnamkulam	76.06695	10.64667	IN	63903
Kunnamangalam	Kunnamangalam	75.87772	11.30459	IN	38372
Kunigal	Kunigal	77.02518	13.02319	IN	33273
Kundla	Kundla	71.30633	21.34222	IN	76809
Kundgol	Kundgol	75.24735	15.25612	IN	17617
Kundarkhi	Kundarkhi	78.78559	28.68304	IN	27197
Kunda	Kunda	81.51396	25.71702	IN	24948
Kumta	Kumta	74.4189	14.42853	IN	27999
Kumsi	Kumsi	75.39992	14.05455	IN	6468
Kūmher	Kumher	77.37079	27.31657	IN	21903
Kumhāri	Kumhari	81.51667	21.26667	IN	38334
Kumbhrāj	Kumbhraj	77.04841	24.37338	IN	16391
Kumbakonam	Kumbakonam	79.39124	10.96209	IN	139264
Kumaralingam	Kumaralingam	77.35053	10.48801	IN	12093
Kulu	Kulu	77.10823	31.95835	IN	19831
Kulti	Kulti	86.84372	23.73166	IN	305405
Kulpahār	Kulpahar	79.63931	25.32007	IN	18976
Kulittalai	Kulittalai	78.41251	10.93487	IN	26822
Kulgam	Kulgam	75.01923	33.64456	IN	16246
Kulattūr	Kulattur	78.1925	9.00234	IN	10632
Kukshi	Kukshi	74.75788	22.20677	IN	26183
Kūkatpalli	Kukatpalli	78.41376	17.48486	IN	341709
Kuju	Kuju	85.50616	23.72757	IN	19390
Kūdligi	Kudligi	76.38527	14.905	IN	22975
Kudāl	Kudal	73.68867	16.01148	IN	14432
Kudachi	Kudachi	74.85408	16.62784	IN	19272
Kuchera	Kuchera	73.97108	26.98747	IN	21796
Kuchāman	Kuchaman	74.85655	27.14745	IN	56725
Kuchaiburi	Kuchaiburi	86.17385	22.26675	IN	23072
Krishnarājpet	Krishnarajpet	76.4877	12.66621	IN	24289
Krishnanagar	Krishnanagar	88.49073	23.40576	IN	145926
Krishnagiri	Krishnagiri	78.21382	12.51921	IN	66419
Kozhikode	Kozhikode	75.7804	11.24802	IN	439922
Koynanagar	Koynanagar	73.76667	17.4	IN	28091
Kovvūr	Kovvur	81.72934	17.0162	IN	40379
Kovūr	Kovur	79.98518	14.5005	IN	35600
Kovilpatti	Kovilpatti	77.86989	9.17167	IN	90296
Kovalam	Kovalam	76.99667	8.36667	IN	6000
Kotwa	Kotwa	81.31908	25.0308	IN	13916
Kottūru	Kotturu	76.22005	14.82442	IN	24004
Kottayam	Kottayam	76.52132	9.58692	IN	59437
Kottapalli	Kottapalli	79.0943	18.49543	IN	9899
Kottaiyūr	Kottaiyur	78.79555	10.11007	IN	11519
Kottagūdem	Kottagudem	80.61779	17.55106	IN	79247
Kotra	Kotra	79.30909	25.8077	IN	8534
Kotputli	Kotputli	76.19911	27.70207	IN	43651
Kotma	Kotma	81.97904	23.20383	IN	31756
Kot Īsa Khān	Kot Isa Khan	75.1378	30.94659	IN	9639
Kothi	Kothi	80.77751	24.7526	IN	7790
Kotdwāra	Kotdwara	78.52219	29.74612	IN	27009
Kotār	Kotar	80.98073	24.69802	IN	6953
Kotapārh	Kotaparh	82.32536	19.14256	IN	15479
Kotamangalam	Kotamangalam	76.62843	10.06435	IN	37543
Kotagiri	Kotagiri	76.86035	11.42072	IN	28848
Kota	Kota	75.83907	25.18254	IN	763088
Kota	Kota	83.13063	24.44643	IN	14632
Kotā	Kota	82.02366	22.29507	IN	15582
Kosigi	Kosigi	77.24463	15.8551	IN	15455
Kosi	Kosi	77.4368	27.79449	IN	52492
Kosamba	Kosamba	72.95842	21.46202	IN	33221
Korwai	Korwai	78.04007	24.11774	IN	15136
Korukollu	Korukollu	81.25	16.5	IN	8543
Koregaon	Koregaon	74.05909	18.64573	IN	25846
Korba	Korba	82.69633	22.3458	IN	419146
Koratla	Koratla	78.71186	18.82154	IN	60231
Koratagere	Koratagere	77.2373	13.522	IN	14445
Korāput	Koraput	82.71048	18.81199	IN	41170
Koradāchcheri	Koradachcheri	79.49209	10.76987	IN	6151
Koppal	Koppal	76.15478	15.34522	IN	60868
Koppa	Koppa	75.36329	13.53044	IN	5124
Kopargaon	Kopargaon	74.47605	19.88239	IN	65116
Kopāganj	Kopaganj	83.5663	26.01923	IN	33539
Konnūr	Konnur	74.74886	16.20138	IN	19166
Konnagar	Konnagar	88.34446	22.70508	IN	76082
Konganāpuram	Konganapuram	77.91667	11.58333	IN	8331
Kondapalle	Kondapalle	80.54244	16.61989	IN	38714
Kondalwādi	Kondalwadi	77.77031	18.80727	IN	14770
Kondagaon	Kondagaon	81.664	19.59083	IN	27626
Konch	Konch	79.15127	25.99451	IN	52773
Konārka	Konarka	86.11413	19.89758	IN	16834
Konanūr	Konanur	76.05037	12.63016	IN	9555
Kombai	Kombai	77.29577	9.84672	IN	13209
Kolasib	Kolasib	92.67869	24.22388	IN	25000
Kollegāl	Kollegal	77.11051	12.15449	IN	56497
Kolhāpur	Kolhapur	74.23167	16.69563	IN	516142
Kolāras	Kolaras	77.61167	25.21928	IN	17174
Kolār	Kolar	78.12999	13.13768	IN	126441
Colachel	Colachel	77.25818	8.17938	IN	23095
Kokrajhar	Kokrajhar	90.27286	26.40107	IN	31971
Kohima	Kohima	94.11099	25.67467	IN	92113
Koelwār	Koelwar	84.79751	25.58055	IN	25494
Kodungallūr	Kodungallur	76.19513	10.23263	IN	34210
Kodumudi	Kodumudi	77.88363	11.07751	IN	13053
Kodoli	Kodoli	74.1909	16.87639	IN	17537
Kodīnar	Kodinar	70.70216	20.79393	IN	34930
Kodigenahalli	Kodigenahalli	77.38629	13.72136	IN	5727
Kodarmā	Kodarma	85.59397	24.46753	IN	19180
Kodār	Kodar	79.9656	16.9985	IN	59170
Kodala	Kodala	84.94075	19.62425	IN	13187
Kodaikānāl	Kodaikanal	77.48932	10.23925	IN	35021
Kochinda	Kochinda	84.35105	21.7457	IN	14081
Koch Bihār	Koch Bihar	89.44508	26.32539	IN	78737
Koāth	Koath	84.25983	25.32643	IN	16725
Kizhake Chālakudi	Kizhake Chalakudi	76.33763	10.30067	IN	49330
Kithor	Kithor	77.93861	28.86684	IN	25262
Kishtwār	Kishtwar	75.76726	33.31346	IN	20553
Kishni	Kishni	79.262	27.02487	IN	9852
Kishanpur	Kishanpur	81.0227	25.64232	IN	6104
Kishangarh	Kishangarh	76.72972	27.81889	IN	10288
Kishangarh	Kishangarh	74.86685	26.5741	IN	131749
Kishanganj	Kishanganj	87.95534	26.10224	IN	94807
Kiri Buru	Kiri Buru	85.35	22.08333	IN	9719
Kīratpur	Kiratpur	78.20613	29.50671	IN	60223
Kiraoli	Kiraoli	77.78516	27.13768	IN	21024
Kīranūr	Kiranur	77.5028	10.59358	IN	6487
Kīranūr	Kiranur	78.78682	10.56988	IN	10133
Kirākat	Kirakat	82.91596	25.63745	IN	14034
Kinwat	Kinwat	78.1987	19.62557	IN	25956
Kilvelur	Kilvelur	79.74186	10.76721	IN	7629
Kichha	Kichha	79.52009	28.91154	IN	34904
Khūtār	Khutar	80.27046	28.20307	IN	15618
Khusropur	Khusropur	85.38492	25.48174	IN	12976
Khurja	Khurja	77.85535	28.25382	IN	105909
Khurda	Khurda	85.61629	20.18268	IN	42526
Khurai	Khurai	78.33014	24.04372	IN	31613
Khunti	Khunti	85.27903	23.07533	IN	31366
Khuldābād	Khuldabad	75.19245	20.00671	IN	15213
Khujner	Khujner	76.61773	23.78597	IN	9950
Khudāganj	Khudaganj	79.71472	28.14607	IN	12636
Khowai	Khowai	91.59972	24.07964	IN	20046
Khopoli	Khopoli	73.34589	18.78562	IN	64460
Khonsa	Khonsa	95.56667	27.01667	IN	10187
Khirkiyān	Khirkiyan	76.86137	22.16732	IN	18498
Khilchipur	Khilchipur	76.578	24.03943	IN	16411
Khetri	Khetri	75.78644	28.00069	IN	17177
Khetia	Khetia	74.58535	21.67124	IN	15021
Kheri	Kheri	80.79754	27.90354	IN	26327
Kherālu	Kheralu	72.61869	23.88534	IN	20755
Khem Karan	Khem Karan	74.55938	31.14443	IN	12637
Khekra	Khekra	77.2841	28.86586	IN	42408
Khedbrahma	Khedbrahma	73.04632	24.0299	IN	29402
Kheda	Kheda	72.68533	22.75218	IN	24767
Khed	Khed	73.84677	18.33811	IN	7370
Khed	Khed	73.39693	17.71888	IN	14829
Khaur	Khaur	74.80918	32.6027	IN	6690
Khātra	Khatra	86.85462	22.97617	IN	16484
Khatīma	Khatima	79.97075	28.92134	IN	15714
Khātegaon	Khategaon	76.9133	22.59573	IN	23405
Khatauli	Khatauli	77.73302	29.27844	IN	64731
Khārupatia	Kharupatia	92.14722	26.51839	IN	18599
Kharsia	Kharsia	83.10476	21.98953	IN	18256
Kharsāwān	Kharsawan	85.83132	22.79041	IN	7216
Kharod	Kharod	82.5788	21.7442	IN	8926
Kharkhauda	Kharkhauda	76.91069	28.8787	IN	21320
Kharkhauda	Kharkhauda	77.74159	28.83644	IN	13189
Kharhiāl	Kharhial	82.7606	20.28845	IN	14007
Khargupur	Khargupur	81.9882	27.37611	IN	9576
Khargone	Khargone	75.61394	21.82292	IN	94985
Khargāpur	Khargapur	79.144	24.823	IN	13506
Kharela	Kharela	79.81235	25.54277	IN	13798
Khardah	Khardah	88.37806	22.71861	IN	128346
Kharar	Kharar	76.64689	30.74632	IN	45691
Kharar	Kharar	87.67824	22.72211	IN	12049
Kharakvasla	Kharakvasla	73.77545	18.43997	IN	23677
Kharagpur	Kharagpur	86.55578	25.12446	IN	27492
Kharagpur	Kharagpur	87.32501	22.33971	IN	219665
Khāpa	Khapa	78.98168	21.42243	IN	15175
Khānpur	Khanpur	78.06546	28.53446	IN	14688
Khānpur	Khanpur	76.39601	24.73241	IN	14854
Khanna	Khanna	76.22196	30.70547	IN	117137
Khandwa	Khandwa	76.35086	21.82427	IN	182841
Khandela	Khandela	75.502	27.60499	IN	23164
Khānāpur	Khanapur	74.50847	15.63969	IN	17216
Khammam	Khammam	80.14368	17.24767	IN	170503
Khamharia	Khamharia	82.25116	20.976	IN	6998
Khāmgaon	Khamgaon	76.56827	20.70738	IN	94604
Khambhāt	Khambhat	72.61916	22.31744	IN	81328
Khambhāliya	Khambhaliya	69.65031	22.20685	IN	38121
Khamaria	Khamaria	79.88007	23.22558	IN	15019
Khamānon Kalān	Khamanon Kalan	76.35478	30.81725	IN	9396
Khallikot	Khallikot	85.08609	19.60908	IN	11698
Khalīlābād	Khalilabad	83.07179	26.77268	IN	45321
Khajuraho Group of Monuments	Khajuraho Group of Monuments	79.93351	24.84809	IN	25662
Khairāgarh	Khairagarh	77.8189	26.94269	IN	20095
Khairāgarh	Khairagarh	80.97942	21.41859	IN	15734
Khairābād	Khairabad	80.75461	27.52698	IN	42125
Khair	Khair	77.84243	27.94195	IN	30173
Khailār	Khailar	78.53133	25.34127	IN	13334
Khagaul	Khagaul	85.04564	25.57898	IN	51577
Khagaria	Khagaria	86.46708	25.5022	IN	49982
Khāga	Khaga	81.10393	25.77215	IN	13338
Khadki	Khadki	73.85205	18.5635	IN	75654
Khada	Khada	83.88333	27.18333	IN	16350
Khāchrod	Khachrod	75.28185	23.42322	IN	31825
Kesinga	Kesinga	83.21949	20.18778	IN	17994
Keshorai Pātan	Keshorai Patan	75.93948	25.29275	IN	23464
Keshod	Keshod	70.24861	21.30328	IN	68518
Kerūr	Kerur	75.54631	16.01384	IN	17928
Kenduadīh	Kenduadih	86.37609	23.77574	IN	9032
Kendrāparha	Kendraparha	86.42227	20.50166	IN	43843
Kenda	Kenda	86.51499	23.1959	IN	15131
Kemrī	Kemri	79.2048	28.80673	IN	26726
Kelamangalam	Kelamangalam	77.85193	12.60307	IN	11328
Kekri	Kekri	75.14992	25.97132	IN	37850
Kayattār	Kayattar	77.77206	8.94708	IN	10007
Kāyankulam	Kayankulam	76.50093	9.18173	IN	64183
Kayalpattinam	Kayalpattinam	78.11992	8.57143	IN	36175
Kawardha	Kawardha	81.23148	22.00853	IN	35238
Kawānt	Kawant	74.05078	22.09282	IN	8618
Kāveripatnam	Kaveripatnam	78.2188	12.42186	IN	14208
Kavaratti	Kavaratti	72.64203	10.56688	IN	10688
Kāvali	Kavali	79.99449	14.9163	IN	83352
Kāttuputtūr	Kattuputtur	78.21929	10.99367	IN	11040
Kattivākkam	Kattivakkam	80.31667	13.21667	IN	34595
Kattanam	Kattanam	76.56325	9.17614	IN	19764
Kātrās	Katras	86.29834	23.79752	IN	57349
Katra	Katra	74.93195	32.99167	IN	9106
Katra	Katra	82.02636	27.50871	IN	6853
Katpur	Katpur	71.79457	21.05869	IN	6981
Kātpādi	Katpadi	79.14552	12.96951	IN	16408
Kātoya	Katoya	88.13258	23.64558	IN	78408
Kātol	Katol	78.5858	21.27388	IN	41893
Katihar	Katihar	87.57044	25.53852	IN	192555
Kāti	Kati	75.88895	17.96137	IN	12022
Kathua	Kathua	75.52539	32.36941	IN	48551
Kāthor	Kathor	72.9407	21.28854	IN	15311
Katghora	Katghora	82.54279	22.50247	IN	20113
Katangi	Katangi	79.79621	23.44124	IN	17816
Katangi	Katangi	79.80513	21.77369	IN	15321
Kasrāwad	Kasrawad	75.61101	22.12745	IN	21484
Kashipur	Kashipur	78.95693	29.21399	IN	103138
Kāsganj	Kasganj	78.64579	27.80882	IN	99462
Kasauli	Kasauli	76.96587	30.89856	IN	5215
Kāsaragod	Kasaragod	74.98959	12.49838	IN	53309
Karwar	Karwar	74.12972	14.81361	IN	64457
Karur	Karur	78.08095	10.95771	IN	76915
Karumbākkam	Karumbakkam	80.0911	12.70203	IN	11992
Kartārpur	Kartarpur	75.49847	31.44268	IN	26701
Kārsiyāng	Karsiyang	88.27729	26.88251	IN	46427
Karrāpur	Karrapur	78.86584	23.94891	IN	9993
Karol Bāgh	Karol Bagh	77.19072	28.65136	IN	505241
Karnāl	Karnal	76.98448	29.69197	IN	225049
Karmāla	Karmala	75.19386	18.4077	IN	22809
Kārkala	Karkala	74.99234	13.21428	IN	25374
Karjat	Karjat	73.32354	18.9107	IN	34554
Kariapatti	Kariapatti	78.09992	9.67505	IN	14398
Karīmpur	Karimpur	88.61917	23.97594	IN	9565
Karīmnagar	Karimnagar	79.12856	18.43915	IN	228745
Karīmganj	Karimganj	92.35543	24.86919	IN	55290
Karhal	Karhal	78.93935	27.00089	IN	26693
Kargil	Kargil	76.12622	34.55765	IN	13838
Karera	Karera	78.13583	25.45815	IN	26212
Kareli	Kareli	79.06378	22.91533	IN	27808
Karauli	Karauli	77.02755	26.49831	IN	73717
Karārī	Karari	81.42675	25.45241	IN	14403
Kāranja	Karanja	77.48857	20.48273	IN	64734
Karamsad	Karamsad	72.90392	22.54243	IN	32380
Karambakkudi	Karambakkudi	79.13971	10.45787	IN	12371
Kāramadai	Karamadai	76.96009	11.24058	IN	31188
Kāraikkudi	Karaikkudi	78.76787	10.0661	IN	91908
Kāraikāl	Karaikal	79.83333	10.91667	IN	79653
Karād	Karad	74.18183	17.28937	IN	55663
Kapūrthala	Kapurthala	75.38105	31.38011	IN	92667
Captainganj	Captainganj	83.71334	26.9264	IN	12299
Kāpren	Kapren	76.07431	25.40529	IN	19671
Kapadvanj	Kapadvanj	73.07113	23.02302	IN	44764
Kantilo	Kantilo	85.19634	20.36436	IN	8861
Kānth	Kanth	78.62951	29.05939	IN	24883
Kantābānji	Kantabanji	82.92042	20.46709	IN	21024
Kānt	Kant	79.79185	27.81049	IN	24430
Kanpur	Kanpur	80.34975	26.46523	IN	2823249
Kānor	Kanor	74.26546	24.43437	IN	13089
Kānodar	Kanodar	72.39354	24.08932	IN	11953
Kannod	Kannod	76.74286	22.66764	IN	15870
Kanniyākumāri	Kanniyakumari	77.53841	8.09008	IN	20540
Kannavam	Kannavam	75.66266	11.8445	IN	8880
Kannauj	Kannauj	79.9188	27.05524	IN	76714
Kānnangād	Kannangad	75.10632	12.30814	IN	68450
Kannad	Kannad	75.13786	20.25684	IN	42056
Kānkon	Kankon	74.04617	15.02698	IN	12444
Kankipādu	Kankipadu	80.76715	16.4353	IN	14249
Kānker	Kanker	81.49177	20.27193	IN	25984
Kānke	Kanke	85.3211	23.43362	IN	16712
Kankauli	Kankauli	73.71217	16.26609	IN	15735
Kanigiri	Kanigiri	79.50694	15.40555	IN	25045
Kāngar	Kangar	76.26267	32.09135	IN	9158
Kangayam	Kangayam	77.5609	11.00599	IN	31364
Kandukūr	Kandukur	79.9039	15.21542	IN	53662
Kāndri	Kandri	79.27663	21.4203	IN	8315
Kāndra	Kandra	86.05192	22.8517	IN	6902
Kāndla	Kandla	70.21667	23.03333	IN	25845
Kāndi	Kandi	88.04018	23.95946	IN	54848
Kāndhla	Kandhla	77.27101	29.32104	IN	43387
Kānchipuram	Kanchipuram	79.70006	12.83515	IN	155029
Kānkānhalli	Kankanhalli	77.42005	12.54654	IN	50752
Kamuthi	Kamuthi	78.37337	9.40732	IN	13342
Kāmthi	Kamthi	79.1973	21.21615	IN	86213
Kampli	Kampli	76.60013	15.40626	IN	36641
Kampil	Kampil	79.27687	27.61268	IN	9200
Cumbum	Cumbum	77.2847	9.73647	IN	60828
Kāmārhāti	Kamarhati	88.37472	22.67111	IN	332965
Kāmāreddi	Kamareddi	78.34177	18.32001	IN	71042
Kāman	Kaman	77.26908	27.65791	IN	33524
Kamalpur	Kamalpur	91.83438	24.19593	IN	5508
Kamalganj	Kamalganj	79.63134	27.26181	IN	16222
Kāmalāpuram	Kamalapuram	78.66948	14.5983	IN	14677
Kāmākhyānagar	Kamakhyanagar	85.54489	20.93385	IN	15818
Kalyani	Kalyani	88.48333	22.98333	IN	93184
Kalyān	Kalyan	73.13554	19.2437	IN	1262255
Kālundri	Kalundri	73.12708	18.9802	IN	8101
Kalugumalai	Kalugumalai	77.70424	9.14726	IN	15423
Kālpi	Kalpi	79.73333	26.11667	IN	44339
Kalpatta	Kalpatta	76.08343	11.60871	IN	29602
Kālol	Kalol	73.46272	22.60777	IN	25929
Kālna	Kalna	88.36295	23.21944	IN	53964
Kalmeshwar	Kalmeshwar	78.91988	21.23219	IN	19386
Kallupatti	Kallupatti	77.86667	9.71667	IN	9725
Kallidaikurichchi	Kallidaikurichchi	77.46455	8.68301	IN	25513
Kallakkurichchi	Kallakkurichchi	78.959	11.7404	IN	40449
Kālka	Kalka	76.94065	30.83982	IN	32205
Kāliyāganj	Kaliyaganj	88.32665	25.63442	IN	51748
Kanīna Khās	Kanina Khas	76.31099	28.33093	IN	10815
Kālīnagar	Kalinagar	80.08152	28.62019	IN	10728
Kālimpong	Kalimpong	88.47529	27.07059	IN	43000
Kalghatgi	Kalghatgi	74.97099	15.18315	IN	15428
Kalavai	Kalavai	79.41999	12.77029	IN	10057
Kālāvad	Kalavad	70.38343	22.20789	IN	26287
Kalas	Kalas	74.79045	18.17241	IN	14858
Kālānwāli	Kalanwali	74.9717	29.83573	IN	27355
Kalanaur	Kalanaur	75.15063	32.01227	IN	13671
Kalānaur	Kalanaur	76.3955	28.82823	IN	17725
Kalamnūri	Kalamnuri	77.31149	19.67386	IN	22708
Kalamb	Kalamb	73.95554	19.04437	IN	27287
Kalakkādu	Kalakkadu	77.5535	8.51228	IN	27845
Kālāgarh Project Colony	Kalagarh Project Colony	78.78449	29.4778	IN	13298
Kālādhūngi	Kaladhungi	79.351	29.28351	IN	6763
Kakrāla	Kakrala	79.1945	27.89269	IN	35690
Kākori	Kakori	80.7857	26.868	IN	18332
Kākināda	Kakinada	82.23809	16.96036	IN	292923
Kakching	Kakching	93.98126	24.4982	IN	30418
Kaithal	Kaithal	76.39959	29.80153	IN	140604
Kairāna	Kairana	77.2054	29.39541	IN	80432
Kaintarāgarh	Kaintaragarh	84.53505	20.72102	IN	11918
Kaimori	Kaimori	79.7442	23.38465	IN	20154
Kaimganj	Kaimganj	79.33525	27.55441	IN	32858
Kailāshahar	Kailashahar	92.00391	24.33199	IN	22120
Kailāras	Kailaras	77.616	26.30498	IN	24539
Kaikalūr	Kaikalur	81.214	16.55154	IN	20763
Kāgal	Kagal	74.31544	16.57702	IN	25479
Kadūr	Kadur	76.01164	13.55285	IN	32935
Kadod	Kadod	73.21972	21.21717	IN	16747
Kadiri	Kadiri	78.15982	14.11168	IN	81498
Kādīpur	Kadipur	82.37028	26.16779	IN	7472
Kadi	Kadi	72.33362	23.29908	IN	58066
Kadaura	Kadaura	79.83842	25.98537	IN	13784
Kadayanallur	Kadayanallur	77.34152	9.07277	IN	77772
Kānchrāpāra	Kanchrapara	88.42849	22.95998	IN	136954
Kachhwa	Kachhwa	82.71442	25.20615	IN	15381
Kabrāi	Kabrai	79.9997	25.40281	IN	24771
Junnar	Junnar	73.8752	19.20815	IN	25997
Jūnāgarh	Junagarh	82.93385	19.85993	IN	16856
Jūnāgadh	Junagadh	70.45981	21.51966	IN	184447
Jumri Tilaiyā	Jumri Tilaiya	85.52951	24.4349	IN	76341
Jalandhar	Jalandhar	75.57917	31.32556	IN	785178
Shādīpur Julāna	Shadipur Julana	76.40516	29.12368	IN	14508
Jugsālai	Jugsalai	86.18351	22.77668	IN	49410
Jua	Jua	73.95047	15.5307	IN	5470
Joshīmath	Joshimath	79.56436	30.55543	IN	13865
Jorhāt	Jorhat	94.20306	26.75751	IN	69033
Jora	Jora	77.8092	26.34209	IN	26338
Jalārpet	Jalarpet	78.57318	12.57025	IN	40959
Jogindarnagar	Jogindarnagar	76.78906	31.98727	IN	5233
Jogbani	Jogbani	87.26525	26.39905	IN	33300
Jodiya Bandar	Jodiya Bandar	70.28333	22.71667	IN	15788
Jodhpur	Jodhpur	73.00594	26.26841	IN	921476
Jodhpur	Jodhpur	70.0327	21.90174	IN	47329
Jobner	Jobner	75.38752	26.97257	IN	10828
Jobat	Jobat	74.56828	22.41599	IN	10785
Jīran	Jiran	74.89087	24.30871	IN	10982
Jintūr	Jintur	76.6874	19.61186	IN	42420
Jīnd	Jind	76.31502	29.31577	IN	161260
Jhūsi	Jhusi	81.9055	25.43745	IN	16642
Jhunjhunūn	Jhunjhunun	75.39797	28.12559	IN	113193
Jhinjhāna	Jhinjhana	77.2247	29.52118	IN	19711
Jhīnjhak	Jhinjhak	79.73423	26.56093	IN	23499
Jhārsuguda	Jharsuguda	84.01788	21.86159	IN	79492
Jharia	Jharia	86.41456	23.74079	IN	86938
Jhārgrām	Jhargram	86.99497	22.45384	IN	57796
Jhānsi	Jhansi	78.57994	25.45887	IN	412927
Jhanjhārpur	Jhanjharpur	86.27993	26.26467	IN	31283
Jhālu	Jhalu	78.22608	29.33609	IN	20356
Jhālrapātan	Jhalrapatan	76.17242	24.54205	IN	33121
Jhalida	Jhalida	85.97581	23.36541	IN	18057
Jhālāwār	Jhalawar	76.16499	24.59633	IN	51884
Jhajjar	Jhajjar	76.6565	28.6063	IN	44122
Jhā Jhā	Jha Jha	86.38005	24.77418	IN	38624
Jhābua	Jhabua	74.59087	22.76772	IN	34135
Jewar	Jewar	77.55734	28.122	IN	29316
Jevargi	Jevargi	76.77317	17.01394	IN	20157
Jetpur	Jetpur	73.84093	22.34472	IN	8446
Jetpur	Jetpur	70.62347	21.75482	IN	118068
Jetalsar	Jetalsar	70.57695	21.70891	IN	14771
Jejūri	Jejuri	74.16008	18.27658	IN	14063
Jeypore	Jeypore	82.5716	18.8563	IN	80837
Jaynagar	Jaynagar	86.13791	26.59048	IN	20496
Jaynagar-Majilpur	Jaynagar-Majilpur	88.41778	22.17583	IN	24510
Jayamkondacholapuram	Jayamkondacholapuram	79.36473	11.21206	IN	32217
Jawhār	Jawhar	73.22679	19.91213	IN	12082
Iāwar	Iawar	76.5007	23.00943	IN	7753
Jawāla Mukhi	Jawala Mukhi	76.32013	31.87456	IN	5281
Jāwad	Jawad	74.86261	24.59916	IN	16887
Jaunpur	Jaunpur	82.68689	25.75356	IN	169572
Jatāra	Jatara	79.04869	25.00964	IN	17002
Jatani	Jatani	85.70742	20.15975	IN	56003
Jaswantnagar	Jaswantnagar	78.90256	26.88271	IN	27777
Jasrāna	Jasrana	78.65244	27.23587	IN	9883
Jaspur	Jaspur	78.82798	29.27919	IN	42524
Jasidih	Jasidih	86.64576	24.51379	IN	16338
Jashpurnagar	Jashpurnagar	84.13925	22.88772	IN	22607
Jasdan	Jasdan	71.20794	22.03709	IN	43861
Jarwal	Jarwal	81.54179	27.1629	IN	17576
Jaorā	Jaora	75.12711	23.63783	IN	67203
Jānsath	Jansath	77.85044	29.32502	IN	19467
Jānjgīr	Janjgir	82.5778	22.00922	IN	32833
Jangipur	Jangipur	88.07659	24.47001	IN	82548
Jangaon	Jangaon	79.15236	17.72602	IN	47558
Jandiāla Gurū	Jandiala Guru	75.0277	31.56198	IN	8155
Jandiāla	Jandiala	75.61755	31.1593	IN	25631
Jāmuria	Jamuria	87.07872	23.70468	IN	160242
Jamūī	Jamui	86.22531	24.92606	IN	78181
Jāmtāra	Jamtara	86.80285	23.963	IN	24388
Jamshedpur	Jamshedpur	86.18545	22.80278	IN	616338
Jamnagar	Jamnagar	70.06673	22.47292	IN	492056
Jammu	Jammu	74.86911	32.73569	IN	465567
